field_slug                    , field_name                      , occupation_code, occupation_title                                                                                    , score, keywords                                                                                                                                                                                                                                                               , sample_programs
social-sciences               , Social Sciences                 , 21-1021.00     , "Child, Family, and School Social Workers"                                                          , 3.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 21-1022.00     , Healthcare Social Workers                                                                           , 3.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 21-1093.00     , Social and Human Service Assistants                                                                 , 3.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 11-9151.00     , Social and Community Service Managers                                                               , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 15-1211.00     , Computer Systems Analysts                                                                           , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 15-1299.08     , Computer Systems Engineers/Architects                                                               , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 17-1021.00     , Cartographers and Photogrammetrists                                                                 , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 17-2111.00     , "Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"                        , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 19-2041.03     , Industrial Ecologists                                                                               , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 19-3039.02     , Neuropsychologists                                                                                  , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 19-3099.00     , "Social Scientists and Related Workers, All Other"                                                  , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 19-4031.00     , Chemical Technicians                                                                                , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 19-4071.00     , Forest and Conservation Technicians                                                                 , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 21-1015.00     , Rehabilitation Counselors                                                                           , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 21-1023.00     , Mental Health and Substance Abuse Social Workers                                                    , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 21-1029.00     , "Social Workers, All Other"                                                                         , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 21-1094.00     , Community Health Workers                                                                            , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 23-1022.00     , "Arbitrators, Mediators, and Conciliators"                                                          , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 25-1066.00     , "Psychology Teachers, Postsecondary"                                                                , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
social-sciences               , Social Sciences                 , 25-1069.00     , "Social Sciences Teachers, Postsecondary, All Other"                                                , 2.000, sciences psychology social work medical administration conflict resolution humanitairan assistance counseling justice peace                                                                                                                                            , BACHELOR OF PSYCHOLOGY | BACHELOR OF SOCIAL WORK | BACHELOR OF SOCIAL WORK AND ADMINISTRATION | BACHELOR OF CONFLICT RESOLUTION AND HUMANITAIRAN ASSISTANCE | BACHELOR OF COUNSELING PSYCHOLOGY | BACHELOR OF SCIENCE (MEDICAL PSYCHOLOGY) | BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK) | BACHELOR OF JUSTICE AND PEACE
